pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-0,3-0,0-1,,4430843,,,90,,4,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-105.0,577.0,Crosscourt,Backhand,,,,,,,,,,66.0,-318.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
30-0,3-0,0-1,,4432180,,,90,,5,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,84.0,-534.0,Crosscourt,Forehand,,,,,,,,,,-44.0,391.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
30-0,3-0,0-1,,4433310,,,90,,6,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-110.0,574.0,Down the Line,Forehand,,,,,,,,,,-65.0,-313.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Short
30-0,3-0,0-1,,4434553,,,90,,7,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-97.0,-513.0,Crosscourt,Backhand,,,,,,,,,,50.0,305.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-0,0-1,,4436085,,,90,,8,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,130.0,535.0,Crosscourt,Forehand,,,,,,,,,,-68.0,-307.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
30-0,3-0,0-1,,4437668,,,90,,9,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-297.0,-494.0,Crosscourt,Backhand,,,,,,,,,,74.0,359.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
30-0,3-0,0-1,,4439280,1.0,4442090.0,90,,10,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,52.0,529.0,Crosscourt,Forehand,,,,,,,,,,-65.0,-310.0,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,Spencer Johnson,0,,,Short
40-0,3-0,0-1,1.0,4462797,,,91,,1,Ad,Oscar Pinto Sansano,Near,0.0,T,44.0,332.0,1.0,T,26.0,164.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,T,
40-0,3-0,0-1,,4482389,,,91,,2,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,100.0,540.0,Crosscourt,Backhand,,,,,,,,,,-76.0,-313.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,,0,,,Short
40-0,3-0,0-1,,4484098,,,91,,3,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-158.0,-542.0,Crosscourt,Backhand,,,,,,,,,,42.0,369.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-0,3-0,0-1,,4485235,,,91,,4,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,42.0,593.0,Crosscourt,Forehand,,,,,,,,,,-70.0,-132.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-0,3-0,0-1,,4486714,,,91,,5,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-225.0,-510.0,Crosscourt,Backhand,,,,,,,,,,84.0,407.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-0,3-0,0-1,,4487808,,,91,,6,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,170.0,543.0,Down the Line,Forehand,,,,,,,,,,87.0,-318.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-0,3-0,0-1,,4489086,,,91,,7,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,175.0,-529.0,Crosscourt,Forehand,,,,,,,,,,-1.0,428.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-0,3-0,0-1,,4491642,,,91,,8,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,26.0,521.0,Crosscourt,Forehand,,,,,,,,,,-33.0,-371.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-0,3-0,0-1,,4492986,,,91,,9,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-246.0,-510.0,Crosscourt,Backhand,,,,,,,,,,18.0,321.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-0,3-0,0-1,,4494336,,,91,,10,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-118.0,577.0,Crosscourt,Forehand,,,,,,,,,,60.0,-350.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,,0,,,
40-0,3-0,0-1,,4495615,,,91,,11,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,135.0,-534.0,Crosscourt,Forehand,,,,,,,,,,-70.0,359.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-0,3-0,0-1,,4496895,,,91,,12,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-150.0,577.0,Down the Line,Backhand,,,,,,,,,,-14.0,-276.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-0,3-0,0-1,,4498034,,,91,,13,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-241.0,-497.0,Crosscourt,Backhand,,,,,,,,,,92.0,300.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-0,3-0,0-1,,4499171,,,91,,14,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,31.0,577.0,Down the Line,Forehand,,,,,,,,,,122.0,-379.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-0,3-0,0-1,,4500767,,,91,,15,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,244.0,-529.0,Crosscourt,Forehand,,,,,,,,,,-84.0,335.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-0,3-0,0-1,,4502110,,,91,,16,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-185.0,558.0,Crosscourt,Backhand,,,,,,,,,,108.0,-339.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-0,3-0,0-1,,4504302,,,91,,17,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,249.0,-513.0,Crosscourt,Forehand,,,,,,,,,,-65.0,353.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-0,3-0,0-1,,4505026,,,91,,18,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-78.0,585.0,Down the Line,Forehand,,,,,,,,,,-28.0,-353.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Deep
40-0,3-0,0-1,,4507156,,,91,,19,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,7.0,-553.0,Down the Line,Backhand,,,,,,,,,,76.0,364.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,,0,,,Deep
40-0,3-0,0-1,,4508811,,,91,,20,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-108.0,558.0,Down the Line,Forehand,,,,,,,,,,-116.0,-307.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Short
40-0,3-0,0-1,,4510083,,,91,,21,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-225.0,-542.0,Crosscourt,Backhand,,,,,,,,,,71.0,66.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-0,3-0,0-1,,4511992,,,91,,22,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-33.0,535.0,Down the Line,Forehand,,,,,,,,,,-89.0,-331.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Short
40-0,3-0,0-1,,4512549,,,91,,23,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-297.0,-499.0,Down the Line,Backhand,,,,,,,,,,-41.0,364.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-0,3-0,0-1,,4513459,1.0,4515467.0,91,,24,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-46.0,543.0,Crosscourt,Backhand,,,,,,1.0,,,,52.0,135.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,
40-15,3-0,0-1,1.0,4551408,,,92,1.0,1,Deuce,Oscar Pinto Sansano,Near,0.0,Body,-65.0,279.0,1.0,T,-33.0,167.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,T,
40-15,3-0,0-1,,4554647,1.0,4556171.0,92,,2,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-65.0,524.0,Crosscourt,Forehand,,,,,,,,,,34.0,-505.0,,,,,1.0,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,Oscar Pinto Sansano,1,,,Long
40-30,3-0,0-1,1.0,4566285,,,93,1.0,1,Ad,Oscar Pinto Sansano,Near,1.0,Body,74.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,1st Serve In,Body,
40-30,3-0,0-1,,4572786,,,93,,2,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,100.0,561.0,Crosscourt,Forehand,,,,,,,,,,-62.0,-374.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-30,3-0,0-1,,4583142,,,93,,2,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,55.0,503.0,Crosscourt,Forehand,,,,,,,,,,-100.0,-323.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-30,3-0,0-1,,4584818,,,93,,3,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-254.0,-531.0,Crosscourt,Backhand,,,,,,,,,,36.0,329.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-30,3-0,0-1,,4586727,,,93,,4,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,34.0,566.0,Crosscourt,Forehand,,,,,,,,,,-78.0,-339.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-30,3-0,0-1,,4587820,,,93,,5,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-156.0,-561.0,Down the Line,Backhand,,,,,,,,,,-86.0,353.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-30,3-0,0-1,,4587821,,,93,,6,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-198.0,532.0,Down the Line,Backhand,,,,,,,,,,-73.0,-337.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-30,3-0,0-1,,4589955,,,93,,7,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-102.0,-553.0,Down the Line,Backhand,,,,,,,,,,-12.0,385.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-30,3-0,0-1,,4591878,,,93,,8,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-73.0,535.0,Down the Line,Backhand,,,,,,,,,,-44.0,-355.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-30,3-0,0-1,,4593702,,,93,,9,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-310.0,-494.0,Crosscourt,Backhand,,,,,,,,,,84.0,316.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-30,3-0,0-1,,4595765,,,93,,10,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,63.0,532.0,Crosscourt,Forehand,,,,,,,,,,-38.0,-393.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-30,3-0,0-1,,4597053,,,93,,11,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-214.0,-569.0,Down the Line,Backhand,,,,,,,,,,-17.0,284.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-30,3-0,0-1,,4597054,,,93,,12,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,4.0,596.0,Crosscourt,Forehand,,,,,,,,,,-148.0,-297.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-30,3-0,0-1,,4598803,,,93,,13,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-118.0,-534.0,Crosscourt,Backhand,,,,,,,,,,52.0,369.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-30,3-0,0-1,,4600659,,,93,,14,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,63.0,524.0,Crosscourt,Forehand,,,,,,,,,,-9.0,-347.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-30,3-0,0-1,,4601037,,,93,,15,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-148.0,-542.0,Down the Line,Backhand,,,,,,,,,,-25.0,383.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-30,3-0,0-1,,4602969,1.0,4604524.0,93,,16,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-65.0,535.0,Crosscourt,Forehand,,,,,,,,,,178.0,-302.0,,,1.0,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,Oscar Pinto Sansano,1,,,
40-40,3-0,0-1,1.0,4630971,,,94,1.0,1,Ad,Oscar Pinto Sansano,Near,0.0,Body,74.0,-30.0,1.0,T,7.0,98.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,T,
40-40,3-0,0-1,,4647952,,,94,,2,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,44.0,548.0,Crosscourt,Backhand,,,,,,,,,,-57.0,-387.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,,0,,,Deep
40-40,3-0,0-1,,4648401,,,94,,3,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-164.0,-555.0,Crosscourt,Backhand,,,,,,,,,,42.0,409.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-40,3-0,0-1,,4650709,,,94,,4,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,47.0,513.0,Down the Line,Forehand,,,,,,,,,,23.0,-374.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-40,3-0,0-1,,4652956,,,94,,5,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-12.0,-494.0,Down the Line,Forehand,,,,,,,,,,-97.0,380.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,,0,,,Deep
40-40,3-0,0-1,,4652957,,,94,,6,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-132.0,551.0,Crosscourt,Backhand,,,,,,,,,,71.0,-321.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-40,3-0,0-1,,4654690,,,94,,7,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,191.0,-553.0,Crosscourt,Forehand,,,,,,,,,,-60.0,343.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,3-0,0-1,,4656320,,,94,,8,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-204.0,543.0,Crosscourt,Backhand,,,,,,,,,,84.0,-339.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-40,3-0,0-1,,4656321,,,94,,9,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,151.0,-526.0,Crosscourt,Forehand,,,,,,,,,,-100.0,372.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-40,3-0,0-1,,4658142,,,94,,10,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-217.0,545.0,Crosscourt,Backhand,,,,,,,,,,98.0,-201.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-40,3-0,0-1,,4660848,,,94,,11,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,108.0,-425.0,Crosscourt,Forehand,,,,,,,,,,-57.0,399.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-40,3-0,0-1,,4661589,,,94,,12,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-156.0,535.0,Down the Line,Forehand,,,,,,,,,,-76.0,-363.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Deep
40-40,3-0,0-1,,4663286,,,94,,13,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-198.0,-539.0,Crosscourt,Backhand,,,,,,,,,,119.0,329.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,3-0,0-1,,4665946,,,94,,14,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,127.0,492.0,Crosscourt,Forehand,,,,,,,,,,-118.0,-339.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-40,3-0,0-1,,4667642,,,94,,15,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-259.0,-595.0,Crosscourt,Backhand,,,,,,,,,,76.0,321.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
